ZIPCode,State,City,Latitude,Longitude
67505,KS,South Hutchinson,38.03,-97.94
67505,KS,Hutchinson,38.03,-97.94
67505,KS,S Hutchinson,38.03,-97.94
67505,KS,So Hutchinson,38.03,-97.94
67510,KS,Abbyville,37.99,-98.21
67511,KS,Albert,38.44,-99.02
67512,KS,Alden,38.23,-98.32
67513,KS,Alexander,38.47,-99.55
67514,KS,Arlington,37.88,-98.19
67515,KS,Arnold,38.63,-100.06
67516,KS,Bazine,38.39,-99.69
67518,KS,Beeler,38.45,-100.19
67519,KS,Belpre,37.94,-99.1
67520,KS,Bison,38.57,-99.19
67521,KS,Brownell,38.62,-99.73
67522,KS,Buhler,38.12,-97.75
67523,KS,Burdett,38.2,-99.54
67524,KS,Chase,38.37,-98.36
67525,KS,Claflin,38.56,-98.56
67525,KS,Beaver,38.56,-98.56
67525,KS,Odin,38.56,-98.56
67526,KS,Ellinwood,38.34,-98.57
67529,KS,Garfield,38.07,-99.25
67530,KS,Great Bend,38.36,-98.79
67530,KS,Dundee,38.36,-98.79
67530,KS,Heizer,38.36,-98.79
67543,KS,Haven,37.9,-97.79
67544,KS,Hoisington,38.56,-98.77
67544,KS,Susank,38.56,-98.77
67545,KS,Hudson,38.15,-98.63
67546,KS,Inman,38.24,-97.82
67547,KS,Kinsley,37.92,-99.43
67548,KS,La Crosse,38.55,-99.32
67550,KS,Larned,38.18,-99.11
67550,KS,Radium,38.18,-99.11
67550,KS,Fort Larned National History,38.18,-99.11
67552,KS,Lewis,37.89,-99.23
67552,KS,Fellsburg,37.89,-99.23
67553,KS,Liebenthal,38.66,-99.32
67554,KS,Lyons,38.36,-98.2
67556,KS,Mc Cracken,38.6,-99.54
67557,KS,Macksville,37.93,-98.96
67559,KS,Nekoma,38.4,-99.46
67560,KS,Ness City,38.43,-99.93
67561,KS,Nickerson,38.14,-98.09
67563,KS,Offerle,37.86,-99.56
67564,KS,Olmitz,38.52,-98.94
67565,KS,Otis,38.59,-99.04
67565,KS,Galatia,38.59,-99.04
67566,KS,Partridge,37.95,-98.1
67567,KS,Pawnee Rock,38.27,-98.98
67568,KS,Plevna,38.01,-98.32
67570,KS,Pretty Prairie,37.78,-97.98
67570,KS,Pretty Pr,37.78,-97.98
67570,KS,Pretty Praire,37.78,-97.98
67572,KS,Ransom,38.66,-99.91
67573,KS,Raymond,38.28,-98.41
67574,KS,Rozel,38.2,-99.39
67575,KS,Rush Center,38.44,-99.26
67575,KS,Timken,38.44,-99.26
67576,KS,St John,38.03,-98.79
67576,KS,Saint John,38.03,-98.79
67576,KS,Seward,38.03,-98.79
67578,KS,Stafford,37.98,-98.59
67579,KS,Sterling,38.2,-98.2
67581,KS,Sylvia,37.98,-98.41
67583,KS,Turon,37.8,-98.48
67583,KS,Langdon,37.8,-98.48
67583,KS,Preston,37.8,-98.48
67584,KS,Utica,38.66,-100.16
67584,KS,Arnold,38.66,-100.16
67585,KS,Yoder,37.94,-97.87
67601,KS,Hays,38.88,-99.32
67601,KS,Antonino,38.88,-99.32
67621,KS,Agra,39.79,-99.13
67622,KS,Almena,39.89,-99.72
67623,KS,Alton,39.46,-98.95
67625,KS,Bogue,39.36,-99.69
67626,KS,Bunker Hill,38.88,-98.71
67627,KS,Catharine,38.98,-99.2
67628,KS,Cedar,39.63,-98.97
67629,KS,Clayton,39.71,-100.18
67631,KS,Collyer,39.03,-100.09
67632,KS,Damar,39.33,-99.59
67634,KS,Dorrance,38.82,-98.6
67635,KS,Dresden,39.6,-100.43
67637,KS,Ellis,38.93,-99.59
67638,KS,Gaylord,39.64,-98.85
67639,KS,Glade,39.65,-99.31
67640,KS,Gorham,38.91,-99.03
67642,KS,Hill City,39.36,-99.84
67643,KS,Jennings,39.68,-100.3
67644,KS,Kirwin,39.65,-99.14
67645,KS,Lenora,39.61,-99.91
67645,KS,Densmore,39.61,-99.91
67645,KS,Edmond,39.61,-99.91
67645,KS,New Almelo,39.61,-99.91
67646,KS,Logan,39.63,-99.58
67647,KS,Long Island,39.95,-99.54
67648,KS,Lucas,39.07,-98.55
67649,KS,Luray,39.13,-98.69
67650,KS,Morland,39.35,-100.11
67651,KS,Natoma,39.21,-99.04
67653,KS,Norcatur,39.89,-100.2
67654,KS,Norton,39.82,-99.93
67656,KS,Ogallah,38.97,-99.76
67657,KS,Palco,39.23,-99.6
67658,KS,Paradise,39.12,-98.93
67659,KS,Penokee,39.32,-99.99
67660,KS,Pfeifer,38.71,-99.17
67661,KS,Phillipsburg,39.8,-99.33
67661,KS,Stuttgart,39.8,-99.33
67663,KS,Plainville,39.21,-99.32
67663,KS,Codell,39.21,-99.32
67663,KS,Zurich,39.21,-99.32
67664,KS,Prairie View,39.83,-99.57
67665,KS,Russell,38.87,-98.87
67667,KS,Schoenchen,38.71,-99.33
67667,KS,Hays,38.71,-99.33
67669,KS,Stockton,39.44,-99.32
67671,KS,Victoria,38.86,-99.14
67672,KS,Wakeeney,39.02,-99.89
67672,KS,Wa Keeney,39.02,-99.89
67673,KS,Waldo,39.17,-98.8
67674,KS,Walker,38.86,-99.08
67675,KS,Woodston,39.45,-99.1
67701,KS,Colby,39.39,-101.05
67730,KS,Atwood,39.82,-101.08
67731,KS,Bird City,39.76,-101.54
67732,KS,Brewster,39.38,-101.38
67733,KS,Edson,39.35,-101.53
67734,KS,Gem,39.49,-100.9
67735,KS,Goodland,39.33,-101.74
67736,KS,Gove,38.88,-100.46
67737,KS,Grainfield,39.13,-100.48
67738,KS,Grinnell,39.05,-100.64
67739,KS,Herndon,39.9,-100.8
67740,KS,Hoxie,39.37,-100.4
67740,KS,Studley,39.37,-100.4
67741,KS,Kanorado,39.37,-102
67743,KS,Levant,39.42,-101.22
67744,KS,Ludell,39.86,-100.94
67745,KS,Mc Donald,39.8,-101.36
67745,KS,Mcdonald,39.8,-101.36
67747,KS,Monument,39.07,-101.04
67747,KS,Winona,39.07,-101.04
67748,KS,Oakley,39.1,-100.85
67749,KS,Oberlin,39.83,-100.54
67751,KS,Park,39.13,-100.36
67752,KS,Quinter,39.04,-100.23
67753,KS,Rexford,39.42,-100.74
67753,KS,Menlo,39.42,-100.74
67756,KS,Saint Francis,39.77,-101.82
67756,KS,Wheeler,39.77,-101.82
67756,KS,St Francis,39.77,-101.82
67757,KS,Selden,39.54,-100.59
67758,KS,Sharon Springs,38.89,-101.75
67758,KS,Sharon Spgs,38.89,-101.75
67761,KS,Wallace,38.94,-101.51
67762,KS,Weskan,38.89,-101.97
67764,KS,Winona,38.98,-101.2
67764,KS,Monument,38.98,-101.2
67764,KS,Russell Spg,38.98,-101.2
67764,KS,Russell Springs,38.98,-101.2
67764,KS,Russell Spgs,38.98,-101.2
67801,KS,Dodge City,37.75,-100.02
67801,KS,Fort Dodge,37.75,-100.02
67831,KS,Ashland,37.19,-99.76
67834,KS,Bucklin,37.54,-99.64
67835,KS,Cimarron,37.84,-100.35
67835,KS,Kalvesta,37.84,-100.35
67836,KS,Coolidge,38.04,-102.01
67837,KS,Copeland,37.55,-100.66
67838,KS,Deerfield,38.04,-101.13
67839,KS,Dighton,38.5,-100.45
67839,KS,Shields,38.5,-100.45
67840,KS,Englewood,37.05,-100
67841,KS,Ensign,37.64,-100.24
67842,KS,Ford,37.58,-99.77
67842,KS,Kingsdown,37.58,-99.77
67843,KS,Fort Dodge,37.73,-99.94
67843,KS,Dodge City,37.73,-99.94
67844,KS,Fowler,37.4,-100.21
67846,KS,Garden City,37.98,-100.85
67849,KS,Hanston,38.15,-99.72
67850,KS,Healy,38.58,-100.6
67851,KS,Holcomb,38.07,-101.01
67853,KS,Ingalls,37.85,-100.51
67854,KS,Jetmore,38.08,-99.96
67855,KS,Johnson,37.56,-101.69
67855,KS,Big Bow,37.56,-101.69
67857,KS,Kendall,37.99,-101.56
67859,KS,Kismet,37.23,-100.77
67860,KS,Lakin,37.97,-101.29
67861,KS,Leoti,38.49,-101.4
67861,KS,Selkirk,38.49,-101.4
67862,KS,Manter,37.56,-101.93
67863,KS,Marienthal,38.55,-101.22
67863,KS,Modoc,38.55,-101.22
67864,KS,Meade,37.23,-100.33
67865,KS,Minneola,37.45,-99.99
67865,KS,Bloom,37.45,-99.99
67867,KS,Montezuma,37.58,-100.46
67868,KS,Pierceville,37.85,-100.71
67868,KS,Garden City,37.85,-100.71
67869,KS,Plains,37.25,-100.58
67870,KS,Satanta,37.49,-101
67871,KS,Scott City,38.5,-100.92
67871,KS,Friend,38.5,-100.92
67876,KS,Spearville,37.85,-99.73
67877,KS,Sublette,37.52,-100.85
67878,KS,Syracuse,38.02,-101.78
67879,KS,Tribune,38.49,-101.77
67880,KS,Ulysses,37.58,-101.33
67882,KS,Wright,37.79,-99.89
67901,KS,Liberal,37.07,-100.92
67905,KS,Liberal,37.03,-100.93
67950,KS,Elkhart,36.97,-101.89
67951,KS,Hugoton,37.17,-101.34
67952,KS,Moscow,37.3,-101.15
67953,KS,Richfield,37.25,-101.87
67954,KS,Rolla,37.2,-101.64
68001,NE,Abie,41.33,-96.95
68002,NE,Arlington,41.49,-96.34
68003,NE,Ashland,41.07,-96.37
68004,NE,Bancroft,42.01,-96.62
68005,NE,Bellevue,41.15,-95.9
68007,NE,Bennington,41.35,-96.17
68008,NE,Blair,41.54,-96.14
68009,NE,Blair,41.56,-96.25
68010,NE,Boys Town,41.26,-96.13
68010,NE,Boystown,41.26,-96.13
68014,NE,Bruno,41.28,-96.96
68015,NE,Cedar Bluffs,41.39,-96.64
68016,NE,Cedar Creek,41.04,-96.11
68017,NE,Ceresco,41.07,-96.65
68018,NE,Colon,41.31,-96.62
68019,NE,Craig,41.78,-96.37
68020,NE,Decatur,41.99,-96.26
68022,NE,Elkhorn,41.27,-96.24
68023,NE,Fort Calhoun,41.45,-96.03
68025,NE,Fremont,41.43,-96.49
68025,NE,Inglewood,41.43,-96.49
68026,NE,Fremont,41.44,-96.49
68028,NE,Gretna,41.12,-96.25
68029,NE,Herman,41.66,-96.27
68030,NE,Homer,42.32,-96.46
68031,NE,Hooper,41.63,-96.53
68033,NE,Ithaca,41.14,-96.51
68034,NE,Kennard,41.46,-96.21
68036,NE,Linwood,41.4,-96.96
68037,NE,Louisville,41,-96.14
68038,NE,Lyons,41.95,-96.47
68039,NE,Macy,42.11,-96.34
68040,NE,Malmo,41.29,-96.74
68041,NE,Mead,41.23,-96.49
68042,NE,Memphis,41.1,-96.44
68044,NE,Nickerson,41.54,-96.46
68044,NE,Fontanelle,41.54,-96.46
68045,NE,Oakland,41.83,-96.48
68046,NE,Papillion,41.15,-96.05
68047,NE,Pender,42.11,-96.73
68048,NE,Plattsmouth,41,-95.91
68050,NE,Prague,41.31,-96.84
68055,NE,Rosalie,42.05,-96.49
68056,NE,St Columbans,41.09,-96.05
68057,NE,Scribner,41.66,-96.7
68058,NE,South Bend,41,-96.25
68059,NE,Springfield,41.06,-96.15
68059,NE,Richfield,41.06,-96.15
68061,NE,Tekamah,41.79,-96.22
68062,NE,Thurston,42.18,-96.68
68063,NE,Uehling,41.73,-96.5
68064,NE,Valley,41.33,-96.35
68064,NE,Leshara,41.33,-96.35
68065,NE,Valparaiso,41.08,-96.85
68066,NE,Wahoo,41.2,-96.62
68067,NE,Walthill,42.15,-96.49
68068,NE,Washington,41.4,-96.21
68069,NE,Waterloo,41.25,-96.31
68070,NE,Weston,41.21,-96.79
68071,NE,Winnebago,42.23,-96.47
68072,NE,Winslow,41.61,-96.51
68073,NE,Yutan,41.25,-96.4
68101,NE,Omaha,41.26,-95.93
68102,NE,Omaha,41.26,-95.94
68103,NE,Omaha,41.26,-95.94
68104,NE,Omaha,41.29,-96
68104,NE,Benson,41.29,-96
68105,NE,Omaha,41.24,-95.96
68106,NE,Omaha,41.24,-96
68107,NE,Omaha,41.21,-95.96
68108,NE,Omaha,41.24,-95.93
68109,NE,Omaha,41.24,-95.93
68110,NE,Omaha,41.29,-95.93
68111,NE,Omaha,41.29,-95.96
68112,NE,Omaha,41.34,-95.96
68112,NE,Florence,41.34,-95.96
68113,NE,Offutt Afb,41.12,-95.92
68113,NE,Omaha,41.12,-95.92
68113,NE,Offutt Air Force Base,41.12,-95.92
68114,NE,Omaha,41.26,-96.05
68116,NE,Omaha,41.3,-96.16
68117,NE,Omaha,41.21,-96
68118,NE,Omaha,41.26,-96.18
68119,NE,Omaha,41.31,-95.91
68119,NE,Air Mail Facility,41.31,-95.91
68120,NE,Omaha,41.28,-95.95
68122,NE,Omaha,41.34,-96.05
68123,NE,Bellevue,41.12,-95.95
68123,NE,Capehart,41.12,-95.95
68123,NE,La Platte,41.12,-95.95
68124,NE,Omaha,41.24,-96.05
68127,NE,Omaha,41.2,-96.05
68127,NE,Ralston,41.2,-96.05
68128,NE,La Vista,41.18,-96.06
68128,NE,Lavista,41.18,-96.06
68128,NE,Ralston,41.18,-96.06
68130,NE,Omaha,41.24,-96.19
68131,NE,Omaha,41.26,-95.96
68132,NE,Omaha,41.27,-96
68133,NE,Papillion,41.14,-96
68133,NE,Bellevue,41.14,-96
68134,NE,Omaha,41.3,-96.05
68135,NE,Omaha,41.2,-96.19
68136,NE,Omaha,41.18,-96.18
68137,NE,Omaha,41.21,-96.12
68138,NE,Omaha,41.17,-96.14
68138,NE,La Vista,41.17,-96.14
68139,NE,Omaha,41.22,-96.12
68142,NE,Omaha,41.36,-96.1
68144,NE,Omaha,41.23,-96.11
68144,NE,Millard,41.23,-96.11
68145,NE,Omaha,41.23,-96.09
68145,NE,Millard,41.23,-96.09
68147,NE,Bellevue,41.18,-95.95
68147,NE,Omaha,41.18,-95.95
68152,NE,Omaha,41.35,-96
68152,NE,Florence,41.35,-96
68154,NE,Omaha,41.27,-96.11
68155,NE,Omaha,41.24,-95.96
68157,NE,Omaha,41.18,-95.99
68157,NE,Bellevue,41.18,-95.99
68157,NE,Papillion,41.18,-95.99
68164,NE,Omaha,41.3,-96.11
68172,NE,Omaha,41.26,-96.12
68172,NE,Bar Code,41.26,-96.12
68172,NE,Omaha Brm,41.26,-96.12
68175,NE,Omaha,41.27,-95.97
68175,NE,Mutual Of Omaha,41.27,-95.97
68176,NE,Omaha,41.26,-95.94
68178,NE,Omaha,41.27,-95.95
68178,NE,Creighton Univ,41.27,-95.95
68179,NE,Omaha,41.26,-95.93
68179,NE,Union Pacific Rr,41.26,-95.93
68180,NE,Omaha,41.24,-96.05
68180,NE,Blue Cross Blue Shield,41.24,-96.05
68182,NE,Omaha,41.26,-96.01
68182,NE,Univ Of Ne Omaha,41.26,-96.01
68183,NE,Omaha,41.26,-95.94
68183,NE,Omaha Douglas Civic Ctr,41.26,-95.94
68197,NE,Omaha,41.26,-95.94
68197,NE,1St National Bank Of Omaha,41.26,-95.94
68198,NE,Omaha,41.26,-96.01
68198,NE,Un Med Center,41.26,-96.01
68198,NE,Univ Of Ne Med Center,41.26,-96.01
68198,NE,University Of Nebraska Medic,41.26,-96.01
68301,NE,Adams,40.47,-96.52
68303,NE,Alexandria,40.25,-97.41
68304,NE,Alvo,40.87,-96.39
68305,NE,Auburn,40.38,-95.85
68305,NE,Glenrock,40.38,-95.85
68305,NE,Howe,40.38,-95.85
68305,NE,North Auburn,40.38,-95.85
68305,NE,Rohrs,40.38,-95.85
68307,NE,Avoca,40.79,-96.13
68309,NE,Barneston,40.05,-96.57
68310,NE,Beatrice,40.26,-96.74
68310,NE,Holmesville,40.26,-96.74
68310,NE,Ellis,40.26,-96.74
68310,NE,Glenover,40.26,-96.74
68310,NE,Hoag,40.26,-96.74
68310,NE,Homestead National Monument,40.26,-96.74
68310,NE,Riverside,40.26,-96.74
68310,NE,Rockford,40.26,-96.74
68313,NE,Beaver Crossing,40.78,-97.27
68313,NE,Beaver Xing,40.78,-97.27
68314,NE,Bee,41.02,-97.05
68315,NE,Belvidere,40.25,-97.55
68316,NE,Benedict,41.01,-97.61
68317,NE,Bennet,40.68,-96.51
68318,NE,Blue Springs,40.15,-96.66
68319,NE,Bradshaw,40.91,-97.76
68320,NE,Brock,40.48,-95.96
68321,NE,Brownville,40.39,-95.67
68322,NE,Bruning,40.34,-97.55
68323,NE,Burchard,40.14,-96.38
68324,NE,Burr,40.55,-96.3
68325,NE,Byron,40.04,-97.78
68326,NE,Carleton,40.29,-97.68
68327,NE,Chester,40.02,-97.62
68328,NE,Clatonia,40.47,-96.84
68329,NE,Cook,40.51,-96.16
68330,NE,Cordova,40.72,-97.35
68331,NE,Cortland,40.48,-96.7
68331,NE,Highland,40.48,-96.7
68332,NE,Crab Orchard,40.33,-96.4
68333,NE,Crete,40.62,-96.96
68333,NE,Blue River Lodge,40.62,-96.96
68333,NE,Kramer,40.62,-96.96
68335,NE,Davenport,40.29,-97.81
68336,NE,Davey,40.94,-96.67
68337,NE,Dawson,40.1,-95.83
68338,NE,Daykin,40.3,-97.27
68339,NE,Denton,40.74,-96.85
68340,NE,Deshler,40.12,-97.73
68341,NE,De Witt,40.39,-96.9
68342,NE,Diller,40.1,-96.95
68343,NE,Dorchester,40.63,-97.13
68343,NE,Pleasanthill,40.63,-97.13
68344,NE,Douglas,40.58,-96.4
68345,NE,Du Bois,40.04,-96.02
68345,NE,Dubois,40.04,-96.02
68346,NE,Dunbar,40.67,-96.03
68346,NE,Lorton,40.67,-96.03
68347,NE,Eagle,40.81,-96.43
68348,NE,Elk Creek,40.29,-96.14
68349,NE,Elmwood,40.84,-96.3
68350,NE,Endicott,40.07,-97.08
68351,NE,Exeter,40.65,-97.43
68352,NE,Fairbury,40.15,-97.21
68352,NE,Gladstone,40.15,-97.21
68352,NE,Powell,40.15,-97.21
68352,NE,Thompson,40.15,-97.21
68354,NE,Fairmont,40.63,-97.58
68354,NE,Burress,40.63,-97.58
68355,NE,Falls City,40.08,-95.59
68355,NE,Barada,40.08,-95.59
68355,NE,Preston,40.08,-95.59
68357,NE,Filley,40.3,-96.55
68358,NE,Firth,40.53,-96.61
68359,NE,Friend,40.64,-97.29
68360,NE,Garland,40.95,-96.97
68361,NE,Geneva,40.52,-97.6
68362,NE,Gilead,40.15,-97.42
68364,NE,Goehner,40.83,-97.22
68365,NE,Grafton,40.62,-97.72
68366,NE,Greenwood,40.96,-96.43
68367,NE,Gresham,41.03,-97.39
68368,NE,Hallam,40.55,-96.81
68370,NE,Hebron,40.15,-97.57
68371,NE,Henderson,40.76,-97.78
68371,NE,Lushton,40.76,-97.78
68372,NE,Hickman,40.61,-96.62
68372,NE,Holland,40.61,-96.62
68375,NE,Hubbell,40.03,-97.47
68376,NE,Humboldt,40.17,-95.95
68377,NE,Jansen,40.21,-97.02
68377,NE,Harbine,40.21,-97.02
68378,NE,Johnson,40.39,-96.02
68379,NE,Julian,40.52,-95.87
68379,NE,Johnson,40.52,-95.87
68380,NE,Lewiston,40.24,-96.4
68381,NE,Liberty,40.07,-96.49
68382,NE,Lorton,40.6,-96.02
68382,NE,Dunbar,40.6,-96.02
68401,NE,Mc Cool Junction,40.74,-97.59
68401,NE,Mc Cool Jct,40.74,-97.59
68402,NE,Malcolm,40.91,-96.86
68403,NE,Manley,40.92,-96.17
68404,NE,Martell,40.61,-96.75
68404,NE,Centerville,40.61,-96.75
68404,NE,Princeton,40.61,-96.75
68405,NE,Milford,40.77,-97.06
68405,NE,Grover,40.77,-97.06
68406,NE,Milligan,40.5,-97.39
68407,NE,Murdock,40.92,-96.26
68407,NE,Wabash,40.92,-96.26
68409,NE,Murray,40.92,-95.94
68410,NE,Nebraska City,40.67,-95.87
68410,NE,Nebr City,40.67,-95.87
68410,NE,Paul,40.67,-95.87
68410,NE,Wyoming,40.67,-95.87
68413,NE,Nehawka,40.83,-96
68414,NE,Nemaha,40.31,-95.67
68415,NE,Odell,40.06,-96.81
68415,NE,Lanham,40.06,-96.81
68416,NE,Ohiowa,40.41,-97.45
68417,NE,Otoe,40.73,-96.09
68418,NE,Palmyra,40.7,-96.39
68419,NE,Panama,40.6,-96.51
68420,NE,Pawnee City,40.11,-96.18
68421,NE,Peru,40.49,-95.73
68422,NE,Pickrell,40.39,-96.7
68423,NE,Pleasant Dale,40.82,-96.94
68424,NE,Plymouth,40.29,-97.01
68428,NE,Raymond,40.97,-96.81
68428,NE,Agnew,40.97,-96.81
68429,NE,Reynolds,40.05,-97.31
68430,NE,Roca,40.67,-96.67
68430,NE,Saltillo,40.67,-96.67
68431,NE,Rulo,40.06,-95.43
68433,NE,Salem,40.05,-95.74
68434,NE,Seward,40.91,-97.12
68434,NE,Tamora,40.91,-97.12
68436,NE,Shickley,40.42,-97.74
68437,NE,Shubert,40.24,-95.65
68438,NE,Sprague,40.63,-96.75
68439,NE,Staplehurst,41,-97.21
68440,NE,Steele City,40.04,-97.02
68441,NE,Steinauer,40.22,-96.23
68442,NE,Stella,40.24,-95.77
68443,NE,Sterling,40.45,-96.37
68443,NE,Saint Mary,40.45,-96.37
68444,NE,Strang,40.41,-97.58
68444,NE,Belle Prairie,40.41,-97.58
68445,NE,Swanton,40.38,-97.08
68446,NE,Syracuse,40.66,-96.18
68447,NE,Table Rock,40.19,-96.08
68448,NE,Talmage,40.54,-96.02
68450,NE,Tecumseh,40.37,-96.2
68450,NE,Graf,40.37,-96.2
68452,NE,Ong,40.4,-97.84
68453,NE,Tobias,40.41,-97.34
68454,NE,Unadilla,40.69,-96.28
68455,NE,Union,40.83,-95.9
68456,NE,Utica,40.91,-97.32
68457,NE,Verdon,40.15,-95.71
68458,NE,Virginia,40.24,-96.51
68460,NE,Waco,40.88,-97.44
68460,NE,Thayer,40.88,-97.44
68461,NE,Walton,40.76,-96.53
68462,NE,Waverly,40.93,-96.52
68463,NE,Weeping Water,40.87,-96.15
68464,NE,Western,40.41,-97.19
68465,NE,Wilber,40.49,-97
68466,NE,Wymore,40.08,-96.65
68466,NE,Sicily,40.08,-96.65
68467,NE,York,40.87,-97.59
68501,NE,Lincoln,40.82,-96.78
68502,NE,Lincoln,40.79,-96.7
68503,NE,Lincoln,40.82,-96.68
68504,NE,Lincoln,40.85,-96.66
68504,NE,University Place,40.85,-96.66
68505,NE,Lincoln,40.83,-96.62
68505,NE,Bethany,40.83,-96.62
68506,NE,Lincoln,40.79,-96.64
68507,NE,Lincoln,40.85,-96.63
68508,NE,Lincoln,40.81,-96.71
68509,NE,Lincoln,40.82,-96.71
68509,NE,State House,40.82,-96.71
68510,NE,Lincoln,40.81,-96.65
68512,NE,Lincoln,40.74,-96.7
68514,NE,Lincoln,40.9,-96.64
68516,NE,Lincoln,40.75,-96.65
68517,NE,Lincoln,40.92,-96.61
68520,NE,Lincoln,40.8,-96.58
68521,NE,Lincoln,40.86,-96.71
68522,NE,Lincoln,40.79,-96.75
68523,NE,Lincoln,40.74,-96.76
68523,NE,Rokeby,40.74,-96.76
68524,NE,Lincoln,40.86,-96.79
68524,NE,Air Park,40.86,-96.79
68526,NE,Lincoln,40.74,-96.59
68526,NE,Cheney,40.74,-96.59
68527,NE,Lincoln,40.85,-96.53
68527,NE,Prairie Home,40.85,-96.53
68528,NE,Lincoln,40.82,-96.78
68528,NE,Emerald,40.82,-96.78
68529,NE,Lincoln,40.85,-96.61
68529,NE,Havelock,40.85,-96.61
68531,NE,Lincoln,40.9,-96.72
68532,NE,Lincoln,40.79,-96.84
68542,NE,Lincoln,40.79,-96.7
68544,NE,Lincoln,40.82,-96.71
68544,NE,Nebraska Book Co,40.82,-96.71
68583,NE,Lincoln,40.83,-96.66
68583,NE,Univ Of Ne E Campus,40.83,-96.66
68588,NE,Lincoln,40.82,-96.71
68588,NE,University Of Nebraska,40.82,-96.71
68601,NE,Columbus,41.44,-97.37
68601,NE,Richland,41.44,-97.37
68602,NE,Columbus,41.45,-97.31
68620,NE,Albion,41.71,-98.02
68620,NE,Boone,41.71,-98.02
68621,NE,Ames,41.47,-96.62
68622,NE,Bartlett,41.92,-98.52
68623,NE,Belgrade,41.45,-98.12
68624,NE,Bellwood,41.36,-97.23
68626,NE,Brainard,41.17,-96.99
68627,NE,Cedar Rapids,41.56,-98.15
68628,NE,Clarks,41.21,-97.84
68629,NE,Clarkson,41.71,-97.13
68631,NE,Creston,41.7,-97.36
68632,NE,David City,41.26,-97.13
68632,NE,Garrison,41.26,-97.13
68632,NE,Octavia,41.26,-97.13
68633,NE,Dodge,41.7,-96.89
68634,NE,Duncan,41.39,-97.49
68635,NE,Dwight,41.08,-97.01
68636,NE,Elgin,42.01,-98.13
68637,NE,Ericson,41.78,-98.64
68638,NE,Fullerton,41.37,-97.97
68640,NE,Genoa,41.46,-97.76
68641,NE,Howells,41.73,-97.01
68642,NE,Humphrey,41.69,-97.5
68642,NE,Cornlea,41.69,-97.5
68642,NE,Tarnov,41.69,-97.5
68643,NE,Leigh,41.7,-97.25
68644,NE,Lindsay,41.71,-97.69
68647,NE,Monroe,41.51,-97.61
68648,NE,Morse Bluff,41.42,-96.78
68649,NE,North Bend,41.48,-96.79
68651,NE,Osceola,41.2,-97.57
68652,NE,Petersburg,41.86,-98.04
68653,NE,Platte Center,41.54,-97.49
68654,NE,Polk,41.07,-97.78
68655,NE,Primrose,41.63,-98.24
68658,NE,Rising City,41.2,-97.29
68659,NE,Rogers,41.53,-96.93
68660,NE,Saint Edward,41.57,-97.87
68661,NE,Schuyler,41.46,-97.06
68662,NE,Shelby,41.2,-97.42
68663,NE,Silver Creek,41.3,-97.69
68664,NE,Snyder,41.7,-96.79
68665,NE,Spalding,41.69,-98.39
68666,NE,Stromsburg,41.11,-97.61
68667,NE,Surprise,41.11,-97.31
68667,NE,Ulysses,41.11,-97.31
68669,NE,Ulysses,41.08,-97.22
68701,NE,Norfolk,42.03,-97.42
68701,NE,Hadar,42.03,-97.42
68702,NE,Norfolk,42.03,-97.42
68710,NE,Allen,42.43,-96.85
68710,NE,Martinsburg,42.43,-96.85
68711,NE,Amelia,42.16,-99.02
68713,NE,Atkinson,42.56,-98.94
68714,NE,Bassett,42.48,-99.54
68714,NE,Rose,42.48,-99.54
68715,NE,Battle Creek,41.98,-97.61
68716,NE,Beemer,41.93,-96.82
68717,NE,Belden,42.41,-97.22
68718,NE,Bloomfield,42.65,-97.69
68719,NE,Bristow,43.03,-98.55
68720,NE,Brunswick,42.34,-98.01
68722,NE,Butte,42.93,-98.86
68722,NE,Anoka,42.93,-98.86
68723,NE,Carroll,42.29,-97.2
68724,NE,Center,42.63,-97.87
68724,NE,Spade,42.63,-97.87
68725,NE,Chambers,42.2,-98.76
68726,NE,Clearwater,42.18,-98.2
68727,NE,Coleridge,42.51,-97.21
68728,NE,Concord,42.38,-96.96
68729,NE,Creighton,42.47,-97.91
68729,NE,Bazile Mills,42.47,-97.91
68730,NE,Crofton,42.79,-97.53
68731,NE,Dakota City,42.42,-96.45
68732,NE,Dixon,42.48,-96.98
68733,NE,Emerson,42.28,-96.73
68734,NE,Emmet,42.47,-98.8
68735,NE,Ewing,42.2,-98.41
68736,NE,Fordyce,42.75,-97.38
68738,NE,Hadar,42.11,-97.45
68739,NE,Hartington,42.63,-97.26
68740,NE,Hoskins,42.14,-97.31
68741,NE,Hubbard,42.37,-96.58
68742,NE,Inman,42.37,-98.52
68743,NE,Jackson,42.46,-96.6
68745,NE,Laurel,42.44,-97.09
68746,NE,Lynch,42.81,-98.44
68746,NE,Monowi,42.81,-98.44
68747,NE,Mclean,42.39,-97.48
68747,NE,Mcclean,42.39,-97.48
68748,NE,Madison,41.84,-97.45
68749,NE,Magnet,42.46,-97.47
68751,NE,Maskell,42.69,-96.98
68752,NE,Meadow Grove,42.01,-97.73
68753,NE,Mills,42.9,-99.46
68755,NE,Naper,42.94,-99.12
68756,NE,Neligh,42.16,-98.01
68757,NE,Newcastle,42.65,-96.92
68757,NE,Obert,42.65,-96.92
68758,NE,Newman Grove,41.78,-97.78
68759,NE,Newport,42.7,-99.31
68760,NE,Niobrara,42.77,-98.05
